state,country,confirmed,deaths,date,month,year,population,confirmed_1d,deaths_1d,confirmed_moving_avg_7d,deaths_moving_avg_7d,confirmed_moving_avg_7d_rate_14,deaths_moving_avg_7d_rate_14,confirmed_trend,deaths_trend
São Paulo,Brazil,1779722,53090,2021-02-01,2021-02,2021,45919049,2354,56,11062,220,0.9785,0.9565,upward,upward
São Paulo,Brazil,1794019,53455,2021-02-02,2021-02,2021,45919049,14297,365,11253,231,0.956,0.9746,upward,upward
São Paulo,Brazil,1807009,53704,2021-02-03,2021-02,2021,45919049,12990,249,10817,220,0.9287,0.9204,upward,upward
São Paulo,Brazil,1820941,53997,2021-02-04,2021-02,2021,45919049,13932,293,10696,217,0.9365,0.9194,upward,upward
São Paulo,Brazil,1833163,54324,2021-02-05,2021-02,2021,45919049,12222,327,10458,229,0.99,1.004,upward,upward
São Paulo,Brazil,1845086,54545,2021-02-06,2021-02,2021,46217709,11923,221,10295,228,0.9644,1.036,upward,upward
São Paulo,Brazil,1849334,54614,2021-02-07,2021-02,2021,45919049,4248,69,10281,226,0.971,1.014,upward,upward
São Paulo,Brazil,1851776,54663,2021-02-08,2021-02,2021,45979684,2442,49,10294,225,0.9736,1.0,upward,upward
São Paulo,Brazil,1864977,55087,2021-02-09,2021-02,2021,45919049,13201,424,10137,234,0.999,1.073,upward,upward
São Paulo,Brazil,1878802,55419,2021-02-10,2021-02,2021,45919049,13825,332,10257,245,0.9883,1.129,upward,upward
São Paulo,Brazil,1889969,55742,2021-02-11,2021-02,2021,45919049,11167,323,9862,250,0.9165,1.131,upward,upward
São Paulo,Brazil,1901574,55971,2021-02-12,2021-02,2021,45919049,11605,229,9773,236,0.853,1.077,upward,upward
São Paulo,Brazil,1911411,56191,2021-02-13,2021-02,2021,45919049,9837,220,9475,236,0.8433,1.077,upward,upward
São Paulo,Brazil,1913598,56266,2021-02-14,2021-02,2021,45919049,2187,75,9181,236,0.8247,1.077,upward,upward
São Paulo,Brazil,1915914,56304,2021-02-15,2021-02,2021,45919049,2316,38,9163,235,0.828,1.068,upward,upward
São Paulo,Brazil,1927410,56702,2021-02-16,2021-02,2021,45919049,11496,398,8919,231,0.7925,1.0,upward,upward
São Paulo,Brazil,1938712,56960,2021-02-17,2021-02,2021,45919049,11302,258,8559,221,0.791,1.005,upward,upward
São Paulo,Brazil,1949459,57240,2021-02-18,2021-02,2021,45919049,10747,280,8499,214,0.7944,0.9863,upward,upward
São Paulo,Brazil,1960564,57499,2021-02-19,2021-02,2021,45919049,11105,259,8428,219,0.8057,0.9565,upward,upward
São Paulo,Brazil,1971423,57743,2021-02-20,2021-02,2021,45919049,10859,244,8574,222,0.833,0.9736,upward,upward
São Paulo,Brazil,1975927,57799,2021-02-21,2021-02,2021,45919049,4504,56,8905,219,0.866,0.969,upward,upward
São Paulo,Brazil,1978477,57842,2021-02-22,2021-02,2021,45919049,2550,43,8938,220,0.868,0.9775,upward,upward
São Paulo,Brazil,1990554,58199,2021-02-23,2021-02,2021,45919049,12077,357,9021,214,0.89,0.9146,upward,upward
São Paulo,Brazil,2002640,58528,2021-02-24,2021-02,2021,45919049,12086,329,9133,224,0.8906,0.914,upward,upward
São Paulo,Brazil,2014529,58873,2021-02-25,2021-02,2021,45919049,11889,345,9296,234,0.9424,0.936,upward,upward
São Paulo,Brazil,2026125,59129,2021-02-26,2021-02,2021,45919049,11596,256,9366,233,0.9585,0.9873,upward,upward
São Paulo,Brazil,2037267,59428,2021-02-27,2021-02,2021,45919049,11142,299,9407,241,0.9927,1.021,upward,upward
São Paulo,Brazil,2041628,59493,2021-02-28,2021-02,2021,45919049,4361,65,9386,242,1.022,1.025,upward,upward
São Paulo,Brazil,2044699,59546,2021-03-01,2021-03,2021,45919049,3071,53,9461,244,1.032,1.038,upward,upward
São Paulo,Brazil,2054867,60014,2021-03-02,2021-03,2021,45919049,10168,468,9188,260,1.03,1.126,upward,upward
São Paulo,Brazil,2068616,60381,2021-03-03,2021-03,2021,45919049,13749,367,9426,265,1.102,1.199,upward,stable
São Paulo,Brazil,2080852,60694,2021-03-04,2021-03,2021,45919049,12236,313,9475,261,1.115,1.22,upward,stable
São Paulo,Brazil,2093924,61064,2021-03-05,2021-03,2021,45919049,13072,370,9686,277,1.149,1.265,upward,stable
São Paulo,Brazil,2107687,61417,2021-03-06,2021-03,2021,45919049,13763,353,10060,285,1.173,1.284,stable,stable
São Paulo,Brazil,2113738,61463,2021-03-07,2021-03,2021,45919049,6051,46,10302,282,1.157,1.288,stable,stable
São Paulo,Brazil,2117962,61584,2021-03-08,2021-03,2021,45919049,4224,121,10467,292,1.171,1.327,stable,stable
São Paulo,Brazil,2134020,62101,2021-03-09,2021-03,2021,45919049,16058,517,11308,299,1.254,1.397,stable,stable
São Paulo,Brazil,2149561,62570,2021-03-10,2021-03,2021,45919049,15541,469,11564,313,1.267,1.397,stable,stable
São Paulo,Brazil,2164066,63010,2021-03-11,2021-03,2021,45919049,14505,440,11888,331,1.279,1.414,stable,stable
São Paulo,Brazil,2179786,63531,2021-03-12,2021-03,2021,45919049,15720,521,12266,353,1.31,1.515,stable,stable
São Paulo,Brazil,2195130,63965,2021-03-13,2021-03,2021,45919049,15344,434,12492,364,1.328,1.511,stable,stable
São Paulo,Brazil,2202983,64123,2021-03-14,2021-03,2021,45919049,7853,158,12750,380,1.358,1.57,stable,stable
São Paulo,Brazil,2208242,64223,2021-03-15,2021-03,2021,45919049,5259,100,12898,377,1.363,1.545,stable,stable
São Paulo,Brazil,2225926,64902,2021-03-16,2021-03,2021,45919049,17684,679,13130,401,1.429,1.542,stable,stable
São Paulo,Brazil,2243868,65519,2021-03-17,2021-03,2021,45919049,17942,617,13473,422,1.43,1.593,stable,stable
São Paulo,Brazil,2261360,66178,2021-03-18,2021-03,2021,45919049,17492,659,13900,453,1.467,1.735,stable,stable
São Paulo,Brazil,2280033,66798,2021-03-19,2021-03,2021,45919049,18673,620,14321,467,1.479,1.686,stable,stable
São Paulo,Brazil,2298061,67414,2021-03-20,2021-03,2021,45919049,18028,616,14705,493,1.462,1.7295,stable,stable
São Paulo,Brazil,2306326,67558,2021-03-21,2021-03,2021,45919049,8265,144,14764,491,1.434,1.741,stable,stable
São Paulo,Brazil,2311101,67602,2021-03-22,2021-03,2021,45919049,4775,44,14695,483,1.404,1.654,stable,stable
São Paulo,Brazil,2332043,68623,2021-03-23,2021-03,2021,45919049,20942,1021,15160,532,1.341,1.779,stable,stable
São Paulo,Brazil,2352438,68904,2021-03-24,2021-03,2021,45919049,20395,281,15510,484,1.341,1.546,stable,stable
São Paulo,Brazil,2370885,69503,2021-03-25,2021-03,2021,45919049,18447,599,15647,475,1.316,1.435,stable,stable
São Paulo,Brazil,2392374,70696,2021-03-26,2021-03,2021,45919049,21489,1193,16049,557,1.309,1.578,stable,stable
São Paulo,Brazil,2410498,71747,2021-03-27,2021-03,2021,45919049,18124,1051,16063,619,1.286,1.7,stable,stable
São Paulo,Brazil,2420100,71991,2021-03-28,2021-03,2021,45919049,9602,244,16254,634,1.274,1.668,stable,stable
São Paulo,Brazil,2425320,72283,2021-03-29,2021-03,2021,45919049,5220,292,16317,669,1.265,1.774,stable,stable
São Paulo,Brazil,2446680,73492,2021-03-30,2021-03,2021,45919049,21360,1209,16377,696,1.247,1.735,stable,stable
São Paulo,Brazil,2469849,74652,2021-03-31,2021-03,2021,45919049,23169,1160,16773,822,1.245,1.948,stable,stable
São Paulo,Brazil,2496416,75734,2021-04-01,2021-04,2021,45919049,26567,1082,17933,891,1.29,1.967,stable,stable
São Paulo,Brazil,2513178,76552,2021-04-02,2021-04,2021,45919049,16762,818,17258,837,1.205,1.792,stable,stable
São Paulo,Brazil,2520204,76750,2021-04-03,2021-04,2021,45919049,7026,198,15673,715,1.065,1.45,upward,stable
São Paulo,Brazil,2527400,77020,2021-04-04,2021-04,2021,45919049,7196,270,15329,719,1.038,1.465,upward,stable
São Paulo,Brazil,2532047,77165,2021-04-05,2021-04,2021,45919049,4647,145,15247,698,1.037,1.445,upward,stable
São Paulo,Brazil,2554841,78554,2021-04-06,2021-04,2021,45919049,22794,1389,15452,724,1.02,1.361,upward,stable
São Paulo,Brazil,2576362,79443,2021-04-07,2021-04,2021,45919049,21521,889,15217,685,0.981,1.415,upward,stable
São Paulo,Brazil,2597366,80742,2021-04-08,2021-04,2021,45919049,21004,1299,14422,716,0.922,1.508,upward,stable
São Paulo,Brazil,2618067,81750,2021-04-09,2021-04,2021,45919049,20701,1008,14985,743,0.9336,1.334,upward,stable
São Paulo,Brazil,2635378,82407,2021-04-10,2021-04,2021,45919049,17311,657,16454,809,1.024,1.307,upward,stable
São Paulo,Brazil,2643534,82917,2021-04-11,2021-04,2021,45919049,8156,510,16591,843,1.0205,1.33,upward,stable
São Paulo,Brazil,2648844,83098,2021-04-12,2021-04,2021,45919049,5310,181,16686,848,1.022,1.268,upward,stable
São Paulo,Brazil,2667241,84380,2021-04-13,2021-04,2021,45919049,18397,1282,16058,833,0.9805,1.197,upward,stable
São Paulo,Brazil,2686031,85475,2021-04-14,2021-04,2021,45919049,18790,1095,15667,862,0.934,1.049,upward,upward
São Paulo,Brazil,2704098,86535,2021-04-15,2021-04,2021,45919049,18067,1060,15248,828,0.85,0.929,upward,upward
São Paulo,Brazil,2722077,87326,2021-04-16,2021-04,2021,45919049,17979,791,14859,797,0.861,0.952,upward,upward
São Paulo,Brazil,2739823,88097,2021-04-17,2021-04,2021,45919049,17746,771,14921,813,0.952,1.137,upward,upward
São Paulo,Brazil,2746217,88350,2021-04-18,2021-04,2021,45919049,6394,253,14669,777,0.957,1.081,upward,upward
São Paulo,Brazil,2750300,88528,2021-04-19,2021-04,2021,45919049,4083,178,14494,776,0.9507,1.111,upward,upward
São Paulo,Brazil,2769360,89650,2021-04-20,2021-04,2021,45919049,19060,1122,14589,753,0.9443,1.04,upward,upward
São Paulo,Brazil,2786483,90627,2021-04-21,2021-04,2021,45919049,17123,977,14351,736,0.943,1.074,upward,upward
São Paulo,Brazil,2793750,90810,2021-04-22,2021-04,2021,45919049,7267,183,12808,611,0.888,0.8535,upward,upward
São Paulo,Brazil,2811562,91673,2021-04-23,2021-04,2021,45919049,17812,863,12784,621,0.853,0.836,upward,upward
São Paulo,Brazil,2827833,92548,2021-04-24,2021-04,2021,45919049,16271,875,12573,636,0.764,0.786,upward,upward
São Paulo,Brazil,2834321,92693,2021-04-25,2021-04,2021,45919049,6488,145,12587,621,0.759,0.737,upward,downward
São Paulo,Brazil,2838233,92798,2021-04-26,2021-04,2021,45919049,3912,105,12562,610,0.753,0.719,upward,downward
São Paulo,Brazil,2856225,93842,2021-04-27,2021-04,2021,45919049,17992,1044,12410,599,0.773,0.719,upward,downward
São Paulo,Brazil,2873238,94656,2021-04-28,2021-04,2021,45919049,17013,814,12394,576,0.791,0.6685,upward,downward
São Paulo,Brazil,2888158,95532,2021-04-29,2021-04,2021,45919049,14920,876,13487,675,0.8843,0.8154,upward,upward
São Paulo,Brazil,2903709,96191,2021-04-30,2021-04,2021,45919049,15551,659,13164,646,0.8857,0.8105,upward,upward
São Paulo,Brazil,2918044,96941,2021-05-01,2021-05,2021,45919049,14335,750,12888,628,0.864,0.7725,upward,upward
São Paulo,Brazil,2923367,97058,2021-05-02,2021-05,2021,45919049,5323,117,12721,624,0.867,0.803,upward,upward
São Paulo,Brazil,2926516,97172,2021-05-03,2021-05,2021,45919049,3149,114,12612,625,0.87,0.805,upward,upward
São Paulo,Brazil,2941980,98021,2021-05-04,2021-05,2021,45919049,15464,849,12251,597,0.84,0.793,upward,upward
São Paulo,Brazil,2956210,98710,2021-05-05,2021-05,2021,45919049,14230,689,11854,580,0.826,0.788,upward,upward
São Paulo,Brazil,2969680,99406,2021-05-06,2021-05,2021,45919049,13470,696,11646,554,0.909,0.9067,upward,upward
São Paulo,Brazil,2984182,99989,2021-05-07,2021-05,2021,45919049,14502,583,11497,543,0.8994,0.8745,upward,upward
São Paulo,Brazil,2997282,100649,2021-05-08,2021-05,2021,45919049,13100,660,11320,530,0.9004,0.8335,upward,upward
São Paulo,Brazil,3003067,100799,2021-05-09,2021-05,2021,45919049,5785,150,11386,535,0.905,0.8613,upward,upward
São Paulo,Brazil,3006250,100854,2021-05-10,2021-05,2021,45919049,3183,55,11391,526,0.9067,0.8623,upward,upward
São Paulo,Brazil,3022568,101660,2021-05-11,2021-05,2021,45919049,16318,806,11513,520,0.9277,0.868,upward,upward
São Paulo,Brazil,3038240,102356,2021-05-12,2021-05,2021,45919049,15672,696,11719,521,0.9453,0.9043,upward,upward
São Paulo,Brazil,3053889,102934,2021-05-13,2021-05,2021,45919049,15649,578,12030,504,0.892,0.7466,upward,downward
São Paulo,Brazil,3069804,103493,2021-05-14,2021-05,2021,45919049,15915,559,12232,501,0.929,0.7754,upward,upward
São Paulo,Brazil,3085290,103995,2021-05-15,2021-05,2021,45919049,15486,502,12573,478,0.9756,0.761,upward,upward
São Paulo,Brazil,3092844,104219,2021-05-16,2021-05,2021,45919049,7554,224,12826,489,1.008,0.7837,upward,upward
São Paulo,Brazil,3096845,104295,2021-05-17,2021-05,2021,45919049,4001,76,12943,492,1.026,0.787,upward,upward
São Paulo,Brazil,3112624,105105,2021-05-18,2021-05,2021,45919049,15779,810,12866,493,1.05,0.8257,upward,upward
São Paulo,Brazil,3129412,105852,2021-05-19,2021-05,2021,45919049,16788,747,13025,500,1.099,0.8623,upward,upward
São Paulo,Brazil,3147348,106437,2021-05-20,2021-05,2021,45919049,17936,585,13352,501,1.146,0.9043,upward,upward
São Paulo,Brazil,3163859,107017,2021-05-21,2021-05,2021,45919049,16511,580,13437,504,1.169,0.928,stable,upward
São Paulo,Brazil,3180595,107497,2021-05-22,2021-05,2021,45919049,16736,480,13615,501,1.203,0.9453,stable,upward
São Paulo,Brazil,3188105,107614,2021-05-23,2021-05,2021,45919049,7510,117,13609,485,1.195,0.9067,stable,upward
São Paulo,Brazil,3192727,107677,2021-05-24,2021-05,2021,45919049,4622,63,13698,484,1.202,0.92,stable,upward
São Paulo,Brazil,3210204,108575,2021-05-25,2021-05,2021,45919049,17477,898,13940,496,1.211,0.9536,stable,upward
São Paulo,Brazil,3226875,109241,2021-05-26,2021-05,2021,45919049,16671,666,13924,485,1.188,0.9307,stable,upward
São Paulo,Brazil,3239657,109850,2021-05-27,2021-05,2021,45919049,12782,609,13187,488,1.096,0.9683,upward,upward
São Paulo,Brazil,3241240,110553,2021-05-28,2021-05,2021,45919049,1583,703,11055,506,0.904,1.01,upward,upward
São Paulo,Brazil,3254893,111123,2021-05-29,2021-05,2021,45919049,13653,570,10614,518,0.844,1.084,upward,upward
São Paulo,Brazil,3265930,111304,2021-05-30,2021-05,2021,45919049,11037,181,11118,528,0.8667,1.08,upward,upward
São Paulo,Brazil,3272043,111374,2021-05-31,2021-05,2021,45919049,6113,70,11331,529,0.8755,1.075,upward,upward
São Paulo,Brazil,3291509,112210,2021-06-01,2021-06,2021,45919049,19466,836,11615,520,0.903,1.055,upward,upward
São Paulo,Brazil,3314631,112927,2021-06-02,2021-06,2021,45919049,23122,717,12537,527,0.9624,1.054,upward,upward
São Paulo,Brazil,3334364,113441,2021-06-03,2021-06,2021,45919049,19733,514,13530,513,1.014,1.024,upward,upward
São Paulo,Brazil,3338262,113474,2021-06-04,2021-06,2021,45919049,3898,33,13861,418,1.031,0.8296,upward,upward
São Paulo,Brazil,3355201,114192,2021-06-05,2021-06,2021,45919049,16939,718,14330,439,1.053,0.8765,upward,upward
São Paulo,Brazil,3365160,114404,2021-06-06,2021-06,2021,45919049,9959,212,14176,443,1.042,0.9136,upward,upward
São Paulo,Brazil,3370234,114542,2021-06-07,2021-06,2021,45919049,5074,138,14028,453,1.024,0.936,upward,upward
São Paulo,Brazil,3378256,115309,2021-06-08,2021-06,2021,45919049,8022,767,12393,443,0.889,0.893,upward,upward
São Paulo,Brazil,3382448,115960,2021-06-09,2021-06,2021,45919049,4192,651,9689,434,0.696,0.895,downward,upward
São Paulo,Brazil,3405481,116693,2021-06-10,2021-06,2021,45919049,23033,733,10160,465,0.7705,0.9526,upward,upward
São Paulo,Brazil,3428356,117344,2021-06-11,2021-06,2021,45919049,22875,651,12871,553,1.164,1.093,stable,upward
São Paulo,Brazil,3449577,117887,2021-06-12,2021-06,2021,45919049,21221,543,13483,528,1.2705,1.02,stable,upward
São Paulo,Brazil,3458849,118121,2021-06-13,2021-06,2021,45919049,9272,234,13385,531,1.204,1.006,stable,upward
São Paulo,Brazil,3464158,118213,2021-06-14,2021-06,2021,45919049,5309,92,13418,525,1.185,0.9927,stable,upward
São Paulo,Brazil,3487385,119110,2021-06-15,2021-06,2021,45919049,23227,897,15590,543,1.342,1.044,stable,upward
São Paulo,Brazil,3509967,119905,2021-06-16,2021-06,2021,45919049,22582,795,18217,564,1.453,1.07,stable,upward
São Paulo,Brazil,3525021,120524,2021-06-17,2021-06,2021,45919049,15054,619,17078,548,1.263,1.068,stable,upward
São Paulo,Brazil,3552727,121238,2021-06-18,2021-06,2021,45919049,27706,714,17768,557,1.282,1.333,stable,stable
São Paulo,Brazil,3573210,121960,2021-06-19,2021-06,2021,45919049,20483,722,17662,582,1.232,1.326,stable,stable
São Paulo,Brazil,3582792,122160,2021-06-20,2021-06,2021,45919049,9582,200,17707,577,1.249,1.303,stable,stable
São Paulo,Brazil,3587646,122258,2021-06-21,2021-06,2021,45919049,4854,98,17642,578,1.258,1.276,stable,stable
São Paulo,Brazil,3610743,123101,2021-06-22,2021-06,2021,45919049,23097,843,17623,571,1.422,1.289,stable,stable
São Paulo,Brazil,3630251,123825,2021-06-23,2021-06,2021,45919049,19508,724,17184,560,1.773,1.29,stable,stable
São Paulo,Brazil,3648202,124606,2021-06-24,2021-06,2021,45919049,17951,781,17598,584,1.732,1.256,stable,stable
São Paulo,Brazil,3669196,125378,2021-06-25,2021-06,2021,45919049,20994,772,16639,592,1.293,1.07,stable,upward
São Paulo,Brazil,3688128,125916,2021-06-26,2021-06,2021,45919049,18932,538,16417,566,1.218,1.072,stable,upward
São Paulo,Brazil,3696093,126050,2021-06-27,2021-06,2021,45919049,7965,134,16186,556,1.209,1.047,stable,upward
São Paulo,Brazil,3700378,126112,2021-06-28,2021-06,2021,45919049,4285,62,16105,551,1.2,1.05,stable,upward
São Paulo,Brazil,3719586,126937,2021-06-29,2021-06,2021,45919049,19208,825,15549,548,0.9976,1.009,upward,upward
São Paulo,Brazil,3727348,127681,2021-06-30,2021-06,2021,45919049,7762,744,13871,551,0.761,0.977,upward,upward
São Paulo,Brazil,3743291,128322,2021-07-01,2021-07,2021,45919049,15943,641,13585,531,0.7954,0.9688,upward,upward
São Paulo,Brazil,3762758,128921,2021-07-02,2021-07,2021,45919049,19467,599,13366,507,0.7524,0.91,upward,upward
São Paulo,Brazil,3779408,129453,2021-07-03,2021-07,2021,45919049,16650,532,13040,506,0.7383,0.8696,downward,upward
São Paulo,Brazil,3785859,129609,2021-07-04,2021-07,2021,45919049,6451,156,12824,509,0.724,0.8823,downward,upward
São Paulo,Brazil,3790090,129675,2021-07-05,2021-07,2021,45919049,4231,66,12816,509,0.7266,0.881,downward,upward
São Paulo,Brazil,3809222,130389,2021-07-06,2021-07,2021,45919049,19132,714,12806,494,0.7266,0.865,downward,upward
São Paulo,Brazil,3824111,130935,2021-07-07,2021-07,2021,45919049,14889,546,13824,465,0.8047,0.8306,upward,upward
São Paulo,Brazil,3838564,131478,2021-07-08,2021-07,2021,45919049,14453,543,13611,451,0.7734,0.7725,upward,upward
São Paulo,Brazil,3853276,131960,2021-07-09,2021-07,2021,45919049,14712,482,12932,435,0.7773,0.735,upward,downward
São Paulo,Brazil,3860960,132065,2021-07-10,2021-07,2021,45919049,7684,105,11651,374,0.7095,0.6606,downward,downward
São Paulo,Brazil,3866178,132140,2021-07-11,2021-07,2021,45919049,5218,75,11475,362,0.709,0.651,downward,downward
São Paulo,Brazil,3869300,132205,2021-07-12,2021-07,2021,45919049,3122,65,11316,362,0.7026,0.657,downward,downward
São Paulo,Brazil,3879846,132845,2021-07-13,2021-07,2021,45919049,10546,640,10090,351,0.649,0.6406,downward,downward
São Paulo,Brazil,3896083,133364,2021-07-14,2021-07,2021,45919049,16237,519,10282,347,0.741,0.63,downward,downward
São Paulo,Brazil,3908279,133901,2021-07-15,2021-07,2021,45919049,12196,537,9960,347,0.7334,0.6533,downward,downward
São Paulo,Brazil,3919754,134320,2021-07-16,2021-07,2021,45919049,11475,419,9497,338,0.7104,0.6665,downward,downward
São Paulo,Brazil,3936849,134768,2021-07-17,2021-07,2021,46119313,17095,448,10842,387,0.8315,0.7646,upward,upward
São Paulo,Brazil,3939632,134803,2021-07-18,2021-07,2021,45919049,2783,35,10494,381,0.8184,0.7485,upward,downward
São Paulo,Brazil,3942776,134900,2021-07-19,2021-07,2021,45919049,3144,97,10497,385,0.819,0.7563,upward,upward
São Paulo,Brazil,3947574,135490,2021-07-20,2021-07,2021,45919049,4798,590,9676,378,0.7554,0.765,upward,upward
São Paulo,Brazil,3966009,135973,2021-07-21,2021-07,2021,45919049,18435,483,9990,373,0.7227,0.8022,downward,upward
São Paulo,Brazil,3979102,136466,2021-07-22,2021-07,2021,45919049,13093,493,10118,367,0.743,0.814,downward,upward
São Paulo,Brazil,3991188,136884,2021-07-23,2021-07,2021,45919049,12086,418,10205,367,0.789,0.8438,upward,upward
São Paulo,Brazil,3997084,137211,2021-07-24,2021-07,2021,45919049,5896,327,8605,349,0.739,0.933,downward,upward
São Paulo,Brazil,4001078,137236,2021-07-25,2021-07,2021,45919049,3994,25,8778,348,0.765,0.9614,upward,upward
São Paulo,Brazil,4003549,137273,2021-07-26,2021-07,2021,45919049,2471,37,8682,339,0.767,0.9365,upward,upward
São Paulo,Brazil,4015426,137740,2021-07-27,2021-07,2021,45919049,11877,467,9694,322,0.961,0.9175,upward,upward
São Paulo,Brazil,4027062,138101,2021-07-28,2021-07,2021,45919049,11636,361,8722,304,0.848,0.876,upward,upward
São Paulo,Brazil,4038375,138436,2021-07-29,2021-07,2021,45919049,11313,335,8468,282,0.85,0.8125,upward,upward
São Paulo,Brazil,4048478,138702,2021-07-30,2021-07,2021,45919049,10103,266,8185,260,0.862,0.769,upward,upward
São Paulo,Brazil,4057868,138996,2021-07-31,2021-07,2021,45919049,9390,294,8684,255,0.801,0.6587,upward,downward
São Paulo,Brazil,4061741,139039,2021-08-01,2021-08,2021,45919049,3873,43,8667,258,0.8257,0.6772,upward,downward
São Paulo,Brazil,4063680,139059,2021-08-02,2021-08,2021,45919049,1939,20,8591,256,0.8184,0.665,upward,downward
São Paulo,Brazil,4073622,139464,2021-08-03,2021-08,2021,45919049,9942,405,8314,247,0.8594,0.6533,upward,downward
São Paulo,Brazil,4084112,139870,2021-08-04,2021-08,2021,45919049,10490,406,8150,253,0.816,0.678,upward,downward
São Paulo,Brazil,4094211,140135,2021-08-05,2021-08,2021,45919049,10099,265,7977,243,0.7886,0.662,upward,downward
São Paulo,Brazil,4104768,140428,2021-08-06,2021-08,2021,45919049,10557,293,8042,247,0.788,0.673,upward,downward
São Paulo,Brazil,4113741,140677,2021-08-07,2021-08,2021,45919049,8973,249,7982,241,0.9277,0.6904,upward,downward
São Paulo,Brazil,4117467,140755,2021-08-08,2021-08,2021,45919049,3726,78,7961,246,0.9067,0.707,upward,downward
São Paulo,Brazil,4119265,140809,2021-08-09,2021-08,2021,45919049,1798,54,7941,250,0.9146,0.7373,upward,downward
São Paulo,Brazil,4129720,141277,2021-08-10,2021-08,2021,45919049,10455,468,8014,259,0.8267,0.804,upward,upward
São Paulo,Brazil,4138421,141664,2021-08-11,2021-08,2021,45919049,8701,387,7759,257,0.8896,0.845,upward,upward
São Paulo,Brazil,4147665,141958,2021-08-12,2021-08,2021,45919049,9244,294,7637,261,0.902,0.9253,upward,upward
São Paulo,Brazil,4156563,142199,2021-08-13,2021-08,2021,45919049,8898,241,7400,253,0.9043,0.973,upward,upward
São Paulo,Brazil,4164587,142528,2021-08-14,2021-08,2021,45919049,8024,329,7264,265,0.8364,1.039,upward,upward
São Paulo,Brazil,4168493,142588,2021-08-15,2021-08,2021,45919049,3906,60,7290,262,0.8413,1.016,upward,upward
São Paulo,Brazil,4170541,142609,2021-08-16,2021-08,2021,45919049,2048,21,7326,258,0.8525,1.008,upward,upward
São Paulo,Brazil,4179148,143135,2021-08-17,2021-08,2021,45919049,8607,526,7062,266,0.8496,1.077,upward,upward
São Paulo,Brazil,4187465,143471,2021-08-18,2021-08,2021,45919049,8317,336,7007,259,0.86,1.023,upward,upward
São Paulo,Brazil,4195466,143752,2021-08-19,2021-08,2021,45919049,8001,281,6829,257,0.856,1.058,upward,upward
São Paulo,Brazil,4202577,144013,2021-08-20,2021-08,2021,45919049,7111,261,6574,260,0.8174,1.053,upward,upward
São Paulo,Brazil,4209421,144185,2021-08-21,2021-08,2021,45919049,6844,172,6405,237,0.8022,0.9834,upward,upward
São Paulo,Brazil,4212611,144216,2021-08-22,2021-08,2021,45919049,3190,31,6303,233,0.7915,0.9473,upward,upward
São Paulo,Brazil,4214553,144243,2021-08-23,2021-08,2021,45919049,1942,27,6288,234,0.792,0.936,upward,upward
São Paulo,Brazil,4222902,144510,2021-08-24,2021-08,2021,45919049,8349,267,6251,197,0.78,0.7607,upward,upward
São Paulo,Brazil,4229600,144767,2021-08-25,2021-08,2021,45919049,6698,257,6020,186,0.776,0.7236,upward,downward
São Paulo,Brazil,4236436,145012,2021-08-26,2021-08,2021,45919049,6836,245,5853,180,0.7666,0.6895,upward,downward
São Paulo,Brazil,4244071,145316,2021-08-27,2021-08,2021,45919049,7635,304,5928,187,0.8013,0.7393,upward,downward
São Paulo,Brazil,4250474,145499,2021-08-28,2021-08,2021,45919049,6403,183,5865,188,0.8076,0.7095,upward,downward
São Paulo,Brazil,4253516,145522,2021-08-29,2021-08,2021,45919049,3042,23,5844,187,0.802,0.714,upward,downward
São Paulo,Brazil,4255324,145558,2021-08-30,2021-08,2021,45919049,1808,36,5825,188,0.795,0.7285,upward,downward
São Paulo,Brazil,4262684,145836,2021-08-31,2021-08,2021,45919049,7360,278,5684,190,0.8047,0.7144,upward,downward
São Paulo,Brazil,4269138,146015,2021-09-01,2021-09,2021,45919049,6454,179,5649,179,0.806,0.691,upward,downward
São Paulo,Brazil,4275258,146179,2021-09-02,2021-09,2021,45919049,6120,164,5546,167,0.812,0.65,upward,downward
São Paulo,Brazil,4281972,146348,2021-09-03,2021-09,2021,45919049,6714,169,5415,148,0.8237,0.5693,upward,downward
São Paulo,Brazil,4288443,146526,2021-09-04,2021-09,2021,45919049,6471,178,5425,147,0.847,0.62,upward,downward
São Paulo,Brazil,4290459,146549,2021-09-05,2021-09,2021,45919049,2016,23,5278,147,0.8374,0.631,upward,downward
São Paulo,Brazil,4291993,146567,2021-09-06,2021-09,2021,45919049,1534,18,5239,145,0.833,0.6196,upward,downward
São Paulo,Brazil,4295149,146595,2021-09-07,2021-09,2021,45919049,3156,28,4638,109,0.742,0.553,downward,downward
São Paulo,Brazil,4297229,146610,2021-09-08,2021-09,2021,45919049,2080,15,4013,85,0.6665,0.457,downward,downward
São Paulo,Brazil,4298180,146828,2021-09-09,2021-09,2021,45919049,951,218,3275,93,0.5596,0.5166,downward,downward
São Paulo,Brazil,4298851,147020,2021-09-10,2021-09,2021,45919049,671,192,2412,96,0.407,0.513,downward,downward
São Paulo,Brazil,4299629,147198,2021-09-11,2021-09,2021,45919049,778,178,1598,96,0.2725,0.5107,downward,downward
São Paulo,Brazil,4300307,147236,2021-09-12,2021-09,2021,45919049,678,38,1407,99,0.2407,0.5293,downward,downward
